text,Label
bapak susanto agus satria aku yakin ja ikam tu urang Banjar tapi pupura kada tahu,0
hallo ,0
dasar bujur kadada kalangkaan bbm tapi kalo bbm disedot pelangsiran ya habis tarus saharusnya matan pertamina lawan pemerintah wajib turun tangan kada malarang ada pelangsiran tapi musti dibagi jatah pelangsiran lawan jatah umum,0
dikuasai buhan pelangsir lalu ja kada bakacukupan jaka kadada buha pelangsir aman aman haja,0
sudah harganya normal pertalite maka masih ja ngalih eh bunyinya ja pertalite harganya premium imbah kalawasan tatap ai babulik ka normal,0
kosong tarus pertamax di Balangan,0
turun ka spbu lihati sorang jangan bapandir haja,0
teori mengatakan kalo harga bbm subsidi lawan kada subsidi salisihnya banyak walaupun dipadahi suply cukup pasti kakurangan lantaran bocor dimana mana bocor dilangsir bocor di laut lawan industri tambang nang ngalih ya tatap masyarakat bulik kaya jaman sby,0
setiap spbu ada pelangsirnya buhannya manggunaakan sepeda motor thunder,0
salah apa diunit manager gasan paningkatakan pertalite lain gegara turunnya level ppkm tapi lantaran premium dah dihilangakan akhirnya konsumen makai pertalite barataan lawan akhirnya kamampuan kapasitas pemenuhan pertalite oun kada mancukupi lawan tajadi kalangkaan sedang solar dah tahu saurang pamainan haja,0
coba dilihat fakta dilapangan nang ae kalo data kawa diotak atik fakta alias nyatanya nang ae kalo bapandir siapa haja kawa turuni kalapangan hanyar bapandir,0
tasarah ahok inya komisaris utamanya,0
apa mungkin efek bbm di eropa langka lawan larang bbm kita dijual buhan penjahat kasana lawan mangorbanakan masyarakat,0
kosong,0
coba palangsiran bajatah jadi adil,0
nasib ja lagi,0
telponi satu tiga lima nyasolar ngalih wahini,0
biar pertamax turbo payu,0
bbm langka tapi tangki pelangsir hibak,0
salah aparat sudah tahu langka malah kada bajagaan mustinya bajagaan dimasing masing spbu,0
jangankan bbm harga minyak goreng tarus naik satiap hari,0
di hulu sungai pertamax kosong di spbu adanya pertalite tapi diparak spbu nya alhamdulillah banyak pertamax dalam botol atau pom mini nang langka didalam spbu nya haja tapi dieceran banyak haja dua belas ribu haja salitar,0
konsumsi maningkat lantaran kadada pambatasan dalam nukarnya,0
saharusnya gasan lagi spbu khusus pelangsir ,0
nang dibutuhakan lain alasan tapi pahibakan sacara nyata,0
kisah ngini sudah ada matan dulu negara api menyarang,0
pelangsir nang mahabisakan coba hinggani,0
kada lawas naik harganya ni,0
kalo pasokan bbm nya normal haja ya mustinya nang bawenang manindak tegas oknum nang maulah ketersediaan bbm jadi lakas habis,0
intinya kita disuruhnya manukar dieceran haja minyak,0
kanapa kada ditambah jar,0
di spbu kosong tapi di eceran hibak,0
mun langka tu kada tapi tadahulu buhan palangsiran tarus nang mamburungnya iya luku min ,0
dibungulinya kada tahu jua serah ikam ja,0
pajabat tingginya alhamdulillah sudah begelar doctor hc,0
mungkin ngini latihan krisis energi tapi waktu itu ada barita ditamuakannya ladang minyak disabuah lautan nang luas jadi agak tanang lah tapi mungkin harganya nang bisa naik,0
anehnya kalangkaan bbm jenis pertamax baimbaian lawan hilangnya premium warga kabanyakan kada handak mamakai pertalite maka asalnya mamakai premium baalih ka pertamax,0
sadang manunggu hasil ruu minerba lawan omnibuslaw mungkin wahini balum kalihatan haja hasilnya biar minyak naik bbm langka pupuk baik harga petani manyusut,0
musti diatensi ngini ulih barataan pihak mantap salalu paham soal banua,0
kada kabagian tarus pertamax di balangan,0
miris,0
parasaan sama haja ppkm level barapakah kandaraan tatap haja banyak di jalanan,0
faktanya di lapangan langka,0
handak dirubah ka listrik pulang nang ai,0
bbm langka parsadiaan habis,0
kita ngini dibunguli bubuhannya,0
kaya halnya dulu pemerintah manganjurakan makai gas lantaran manjamin pasok tasadia agar masyarakat baalih matan minyak tanah sakali lagi,0
instansi takait kayapa tni satpol pp tni dinas perhubungan hansip,0
asli gegara pelangsir nih ayu tindak tegas pang masyarakat sudah resah maras buhan supir supir nang ngalih cari solar,0
tasarah haja sudah apakah lagi sarabanya,0
kanapa bib,0
kanapa bib,0
dzuriyat nabi ada ai kaka nang kada bisa ngaji,0
jaka didangari parkataan nang basangkutan mungkin sidin kada bamaksud mangaku juriyat rasulullah cuma salah paham lawan mangarti manganai arti kata habib mungkin pahamnya manganai habib itu babulang bagamis lawan salendang dibahu wallahu alam,0
judulnya mangaku katurunan nabi lah kan jalas kita dasar katurunan nabi adam,0
kalo maunggah ki jangan satangah sapanggal sapanggal kaitu min,0
ayu buhannya sasadangi gibahnya,0
lalau inya siapa,0
hati hati dasar ikam lah,0
habib musthofa bufteim lain habib zakariya bahasyim,0
na ujar habib mustafa al haddar mun ada habib palsu tu jangan langsung dilaporakan ka polisi tangkap jarat buat dalam karung timbai ka sungai iyalah bubuhannya,0
mohon maaf min ngintu lain habib zakaria bahasyim tapi ngintu habib mustafa buftaim,0
habib mustafa buftaim lain habib zakaria bahasyim,0
pandirnya harat banar bapadah habib palsu,0
rantau karau ngintu dimana ,0
uud,0
banyak mangaku habib gasan dapat duit,0
mungkin lantaran label habib labih payu di masyarakat,0
nang ngini urang koler ngalih haja,0
penyusup kah inya hati hati,0
parak lawan kampung ku rantau karau tu,0
kada sasuai lawan muha barapa kali tatamu ngini kadada ae suah handak basalaman hanyar tahu pada inya ngaku habib,0
nang mangaku habib padahal kada habib ngintu ujung ujungnya uud jua ujung ujungnya duit lawan supaya kawa babini lagi ujah heh kada takutan kah tanggung jawab dihari kiamat kaina dihadapan rasulullah,0
habib palsu,0
cari nang nyaman haja,0
ujar rasulullah barang siapa nang mangaku lain pada nasabnya maka wadahnya di neraka wani banar heh mangaku katurunan rasulullah ha pulang,0
ni urangnya ubay ngarannya,0
wkwkwkwkwk,0
kalo pas dites baca quran lawan ilmu agama kawa jawab baarti bujuran habib kaitu sabujurnya kayapa pang,0
fulus lancar acara maulid,0
ngini beib nang habib palsu tuh,0
panasnya harinya,0
hanya lawan galar habib langsung jadi ahli agama,0
manurut aku pang lah barataan makhluk sama dimata tuhan nang malainakan cuma amal ibadahnya handak ngintu habib atau lain titik,0
wahini salain aparat gadungan ada jua habib gadungan lantaran gawiannya manjanjiakan ,0
mudahan sidin dibari patunjuk lawan hidayah,0
nah ini nua ,0
tapi labih sadihnya lah kalo ada habib masytur hanya ma masyhurkan dirinya sabagai habib tarus kada diharap lawan dibantah ulih kalangan mana haja maka buhannya akan mampartanggung jawabakan sabarat baratnya di dunia ataupun akhirat pahalanya akan bapindah sabagaimana kisah syarifah pada zaman dulu nang kada diharap ulih saurang ulama ganal,0
maras inya jua pang mananggung dosa barataan jamaah lawan jua tujuan kaini handak minta dipandang lawan dimuliaakan soalnya habib nih dimuliaakan banar ulih masyarakatnya,0
negara lain dah ka bulan kita masih rame balawan masalah agama,0
nah ngini kanapa pemerintah handak maolah sertifikat pendakwah supaya tahu nang mana ulama asli nang mana nang palsu tapi sayangnya banyak nang kada mandukung dipadahakan pemerintah anti islam lah pki lah pas sudah tatipu hanyar tahu rasa,0
jangan lagi nang lah ,0
banyak nang kaini mancari pangikut mudahan lakas tatangkap nang mangaku ngaku habib lawan ustad lawan dibariakan hidayah sadihnya kaluarga jua jadi korban jadi pengikut pengikut habib abal abal kaluarga kada bulih sholat lawan dapat jaminan surga astagfirullah lawan kaluarga nang maumpati pangajian kasana kasini sifat jua barubah jadi egois sarik sarik tapi bapakaian kaya ustad astagfirullah mudahan lakas ditangkap urang urang kaitu biar kaluarga kaluarga ku buulik ka jalan nang bujur,0
macam macam haja,0
eh ,0
dijarai haja urang nang mangaku habib tu urang awam nang mambiarakan hb palsu gen badosa jua mudahan rabithah alawiyah dibekingi kepolisian lawan pengacara agar supaya kuat gasan manangkap habib palsu ngini,0
ngarannya ubbay di ayyubi mungkin sidin katurunan klan di nang dikejar pemerintahan dunia sampai sasat kasini,0
kada gampang pang sabujurnya dikiau habaib tu salain kailmuan di bidang agama musti mumpuni parilaku lawan adab istiadatnya musti jadi contoh lantaran mambawa syiar agama barat godaannya,0
ralat nang barada dalam foto lain habib zakaria tapi nang bujur adalah habib mustofa bufthahim mohon maaf atas kakaliruannya mudahan kawa diambil palajaran,0
panjaraakan haja sudah,0
manjual agama,0
ngaku habib marga nya assegaf paling heh jagau banar,0
ngintu lain hbb zakria hbb musthofa sidin tu,0
lain habib zakaria bahasyim min tapi ngintu adalah habib musthafa buftim,0
kalimantan karas sanak ai jangan macam macam ditanah urang harau kagancangan ilmu iya sasat ngini ngaku habib pulang haduh nasib haja lagi raum panjanak,0
bujur ai sidin cucu nabi adam,0
habib mustafa buftien lain habib zakaria min,0
urang bakaku habib ngini ngini haja tujuan lamun kada duit bebinian,0
astaghfirullah waninya mangaku habib kada kawa pulang mangaji maka caramah kasana kamari luar biasa,0
aku gin katurunan nabi jua tapi nabi adam,0
tes barataan haja habib di indonesia ngini tes dna jua,0
kayapa kisahnya kada bisa mambaca al quran tapi karap diundang diacara kaagamaan,0
astagfirullah,0
innalilahi wa innailaihi raajiun,0
umpat bangga mudahan samakin banyak pangusaha maningkat usahanya aamiin,0
mati jua kaina napa habar,0
dunia ah,0
kayapa baiknya haja aku sabagai rakyat mandoakan kabaikan gasan kamajuan negara inshaallah,0
umpat bagawi pang pa haji lawas nah manganggur matan banjir samalam sampai ngini,0
napa habar nang balum kawa bangun lawan mampekerjaakan ribuan karyawan mudahan samakin banyak urang banua wani bangun usaha di kampung saurang,0
mudahan usaha pa haji berkah dunia akhirat,0
dasar haji isam paling harat  rumahnya parak simpang handil bakti rumah pakai lift,0
ayu balomba lomba bagawi di sana nang parak rumah,0
anjay,1
mantap,0
umpat bagawi pang pa haji,0
manyampati pakde marasmiakan malaran duit wani kabur pada mahasiswa di Jakarta sana balas budi dana kampanye didanai supaya nyaman izin lawan resminya mbah yo kada alang alang kam ri satu langsung eh ,0
urang tahu suksesnya ja kada tahu dibalakangnya kayapa memang kalo sudah sukses tu nyaman ai maulah citra diri baik,0
datangnya pak presiden nang langsung manuju ka wadahnya h isam daripada ka jambatan sungai alalak adalah sikapnya nang salama ngini balaku dipejabat pemerintah yaitu mamantingakan korporasi lawan labih mandahuluakan kapantingan pengusaha daripada nang lainnya kolega bisnis penguasa,0
patut dicontoh putra daerah lain sabagai putra daerah semustinya lawan saharusnya jadi penguasa atas usaha di daerahnya daripada dikelola asing ataupun aseng,0
siapa inya kada kenal lalu nah,0
pajak samalam kayapa jar,0
kaitu pang haratnya pengusaha penguasa pun,0
ngini hnyar ngarannya sultan kada parlu koar koar di youtube ngaku sultan kaya urang ngintu,0
barataan pengusaha lawan perusahaannya pasti ada plus minusnya salama buhannya mambangun perusahaan di daerahnya saurang kada papa lah pasti badampak ka pandapatan masyarakat tautama penyerapan tenaga kerja,0
duh kameraman kada ingat otomatis eksposur,0
barapa pajaknya ya,0
adakah info lokernya sanak gasan bubuhan kita jar,0
mungkin kah cina nang ampun pabrik beliau cuma ngarannya haja pendapat aku haja pang lah aman haja kalo lah,0
mudah mudahan anak asli banua nang dipakarjaakan di sana lainnya bubuhan luar luar Kalimantan,0
mudahan aku sugih jua kaya sidin,0
pakai teks kah,0
siapakan kamampuan ayu kita basaing basamaan,0
kada kawa dilawang takapit,0
kadada lagi hibak di spbu buhan trak antri biosolar pabriknya parak haja nyaman bacari angkutan kada mikirakan antri biosolar lagi ingatan pabriknya parak haja KalSel jua,0
bulih umpat bagawi disini kah info lokernya sanak,0
habari mun ikam parlu jasa babarasih rumah ka,0
sukses selalu lawan jadi berkah pak haji serta mudahan kawa umpat bagawi lawan sidin amin,0
jos,0
mantap hj isam mudahan sukses salalu lawan usahanya,0
luar biasa,0
kayapa ni dangsanak haji,0
iya lah tahu labih bagus biar hidup kalsel jadi maju KalSel kaina kada usah ka Jakarta tarus ,0
antara himung lawan sabaliknya kasus pajak lawan dampak gasan borneo kaya apa alamnya,0
napa habar kasus pajak,0
parcuma pabrik ganal kawa manyarap tanaga kerja ribuan  tapi masyarakat banua paling sadikit nang dipakai kabanyakan matan luar pulau,0
wow,0
pasangi ae cctv sakira tahu siapa palakunya,0
coba takuni amat,0
linmas,0
simak jua videonya,0
ngalih bacari gawian mun kadada urang dalam,0
banyak pamabuk banyak panzinah kada lawas banjir pulang nang kada bisa mabuk kada bisa bazinah jadi korban jua,0
buah nang jatuh kada jauh dari pohonnya kalo urang lain nang babuat kanapa kada ditagurnya apalagi diparak posnya,0
kaya pepatah jua manimbai batu sambunyi tangan,0
wajar haja kan diparak situ ada nang bajual,0
handak tatawa mambaca barita ngini,0
kada urang jauh jua palakunya,0
padahal limnas hari hari ada di situ,0
ujar miras kada bulih baredar di kota banjarmasin tapi kanyataannya barapa botol bakas miras nyata dibuang ulih nang mambudayakan buang sampah babarang nang dilarang haja masih banyak kriminalitas nang bakaitan lawan miras kayapa ngini,0
anak punk pangamen lawan preman aku kawa nukar gaduk haja lawan kuku bima,0
kayapa rasanya lah manis kah hambar kah,0
siapa nang minum isinya lawan datang matan mana,0
malapahi manggajih linmas tu gawiannya haur ma micik hp haja,0
nah nah,0
ahay,0
waduh kanapa jadi kaya itu mambari supan,0
ayo siapa nang minum mangaku haja,0
jauh dipandang parak hati,0
usut tuntas,0
mun sabuting dua kawa ai tapi mun sabanyak ngintu kada pang manyambat,0
pft,0
cek min kalo pina ada panjualnya disakitaran situ,0
kanapa kawa kaitu lah rajin ada nang bajualan disitu,0
parcayalah kira kira kalo kada bakas buhannya jua,0
ada kalimat nang parlu dipacahakan teka tekinya,0
maka di higa pos,0
hayu kam,0
sibuk mangapung samut dihujung samudera gajah dipalupuk mata kada kalihatan,0
kongkalikong,0
nah te,0
ngini nang samalam maulah aku tacalobok,0
uwauw,0
jangan saling manyalahakan sudah tahu percacat kanapa masih ditarima kontraktornya musti disalidiki jangan jangan ada main tu oknum di dinas takait,0
kontraktor jawa paling bagus pangalaman sudah masalah proyek sakulah haja urang sini handak banyak maambil untung apalagi masalah jalan kada usah heran bosque,0
han bujur jar ikam,0
bujur kalo jar ku abal,0
urang dalam jua nang nyaman,0
mohon lakuakan pengecekan takutnya ada pamainan,0
nang mamilih kontraktornya siapa,0
mudahan lakas imbah lawan batanggung jawab atas gawiannya,0
tanaga urang dalam,0
mun kada sanggup tu jangan dipaksaakan maras masyarakat di situ paekonomian turun lalu,0
bujur jua kah ,0
halo kpk,0
kanapa jua sampai salah pilih kontraktor tahulah masalah kaini,0
anu kalo lah mungkin kontraktor luar daerah ni kada tahu saku wadah kita ni banyak hujannya ,0
melatup,0
kalau sudah tahu ada rekam buruk kanapa masih dipakai,0
ampun siapa garang kontraktornya pandukungnya siapa,0
pangalaman buruk tapi masih manang tinder,0
 sudah biasa dah,0
kamungkinan ada duit duit duit,0
kanapa dua duanya kontraktor ba alamat di malang jawa timur apakah ada koneksi malang dalam hal ngini,0
kabanyakan dusta,0
aku heran jua pak ai kanapa bisa manang lelang kaina manakuni buhan jasa panyewaan berkas gasan lelang proyek dulu kalo copas dipanyewaan haja lawan pakai kakuatan urang dalam wani mambari duit,0
mohon bantu disalidiki kasus ngini cil sudah bayar korbannya baik matan segi ekonomi maupun korban jiwa,0
cari nang murah namun anggaran banyak,0
nganga jua,0
tender apa lelang ,0
sekelas pemda bisa salah pilih kontraktor kan kawa cek rakam jajak kontraktornya dulu kanapa langsung satuju tanpa mampertimbangakan masalah nang di timbulakan jangan sampai ada indikasi bagi hasil lah,0
sudah tahu bamasalah tatap haja lolos proyek ganal jaka kaya di jalan pal tujuh belas samlih sabalah sabalah digawi kawa urang lalu,0
